Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
CH-223191 Up,15/243,1.08E-07,1.30E-06,0,0,6.15336187,98.7217471,TNFRSF12A;ITGA3;AMIGO2;KRT8;KRT7;MICAL2;GATA2;KRT18;AXL;BASP1;KCNMA1;PXDN;FLNB;TBL1X;KCNN4
Morin Up,15/243,1.08E-07,1.30E-06,0,0,6.15336187,98.7217471,ZNF185;S100A2;ATP8B1;KRT7;LDOC1;CLU;FERMT1;BMP2;PODXL;STC2;PKIA;ID1;SOX9;FJX1;MT1E
JNK-IN-5A Up,15/243,1.08E-07,1.30E-06,0,0,6.15336187,98.7217471,JUN;TNFRSF12A;S100A2;CAV1;TPM1;PLAUR;DKK1;FOSL1;GLIPR1;PODXL;PDGFC;PTX3;FLNC;IL7R;MT1E
Carbacyclin Down,15/243,1.08E-07,1.30E-06,0,0,6.15336187,98.7217471,ABCC3;TNFRSF12A;LAMB3;SMAGP;AMIGO2;TNFAIP2;MICAL2;INHBA;FOSL1;GPRC5A;MECOM;SPOCK1;KCNN4;TLR4;MT1E
CFM-1571 Down,15/243,1.08E-07,1.30E-06,0,0,6.15336187,98.7217471,TLE4;S100A2;CITED2;TPBG;AKR1C3;SLC2A1;KRT7;DKK1;PLAC8;BASP1;PLAGL1;DSE;F2RL1;TBL1X;MT1E
Fraxidin Down,15/243,1.08E-07,1.30E-06,0,0,6.15336187,98.7217471,ABCC3;KRT81;GALNT6;S100A2;TPBG;AKR1C3;PAWR;DKK1;F3;CLU;MT2A;SLPI;STC2;PDGFC;TOX
Y-26763 Down,15/243,1.08E-07,1.30E-06,0,0,6.15336187,98.7217471,ABCC3;CARD10;FZD2;SYT1;LAMB3;IRS1;ITGA3;CAV1;TPBG;AMIGO2;DKK1;LOXL2;KRT18;PSG5;TLR4
Honokiol Down,15/243,1.08E-07,1.30E-06,0,0,6.15336187,98.7217471,ANXA1;S100A2;ACSL5;VEGFC;GATA2;DKK1;F3;EFNB2;FERMT1;STC2;ID1;SFN;TOX;IL7R;ABCG2
2-AMINOANTHRACENE Down,15/243,1.08E-07,1.30E-06,0,0,6.15336187,98.7217471,NRP1;ATP8B1;CAV1;ARHGAP29;GFRA1;GPRC5A;PODXL;PDGFC;PXDN;PKP2;FLNB;PTX3;SOX9;SYNPO;GAS6
SA-1973509 Down,15/243,1.08E-07,1.30E-06,0,0,6.15336187,98.7217471,ANXA1;S100A2;KRT7;ARHGAP29;FOSL1;EFNB2;GLIPR1;SLPI;MECOM;BASP1;DPYD;SPOCK1;TLR4;MT1E;CPA4
TRIFLUPERIDOL-2HCL Down,15/243,1.08E-07,1.30E-06,0,0,6.15336187,98.7217471,TLE4;ABCC3;AMIGO2;TNFAIP2;SLC2A1;KRT7;PAWR;BMP2;SLPI;AXL;CREB3L1;UCP2;DSE;PTX3;FLNC
BAFILOMYCIN-A1 Down,15/243,1.08E-07,1.30E-06,0,0,6.15336187,98.7217471,JUN;ANXA1;KRT7;DKK1;F3;PBX1;GPRC5A;AXL;PODXL;ID1;UCP2;IGFBP6;PITX1;MT1E;ABCG2
Amrinone Down,15/243,1.08E-07,1.30E-06,0,0,6.15336187,98.7217471,JUP;TNFRSF12A;ITGA3;CAV1;KRT8;KRT7;MICAL2;INHBA;PDGFC;SCNN1A;PKP2;F2RL1;FLNB;IGFBP6;GAS6
Nilvadipine Down,15/243,1.08E-07,1.30E-06,0,0,6.15336187,98.7217471,CAV1;TNFAIP2;SLC2A1;DKK1;F3;LOXL2;FOSL1;FAM171A1;KRT18;SLPI;DMBT1;BASP1;SOX9;TOX;ABCG2
Bretazenil Down,15/243,1.08E-07,1.30E-06,0,0,6.15336187,98.7217471,TNFRSF12A;CITED2;CAV1;CRIM1;MICAL2;ARHGAP29;LDOC1;GATA2;LOXL2;AXL;PDGFC;ID1;CDH13;SFN;ABCG2
Guggulsterone Up,15/244,1.14E-07,1.32E-06,0,0,6.12617789,97.9573226,S100A2;AKR1C3;SLC2A1;MICAL2;DKK1;CLU;FOSL1;FERMT1;KRT18;STC2;PKIA;ID1;IL7R;TLR4;STX1A
Psoromic-Acid Up,15/244,1.14E-07,1.32E-06,0,0,6.12617789,97.9573226,ABCC3;BDNF;AKR1C3;KRT7;DKK1;PLAC8;GPRC5A;PODXL;PAPPA;FLNB;PTX3;SOX9;KCNN4;PITX1;ABCG2
Dephostatin Up,15/244,1.14E-07,1.32E-06,0,0,6.12617789,97.9573226,NRP1;GALNT6;FZD2;ANXA1;SYT1;FOXF1;AKR1C3;ACSL5;PLAC8;GLIPR1;KRT18;SLPI;DMBT1;BASP1;ID1
K784-3188 Up,15/244,1.14E-07,1.32E-06,0,0,6.12617789,97.9573226,JUN;S100A2;SMAGP;TPBG;AKR1C3;SLC2A1;PLAUR;FOSL1;STC2;ID1;SFN;PTX3;TLR4;MT1E;ABCG2
Hycanthone Up,15/244,1.14E-07,1.32E-06,0,0,6.12617789,97.9573226,ZNF185;S100A2;AMIGO2;TPM1;VEGFC;ARHGAP29;LDOC1;GATA2;DKK1;LOXL2;FOSL1;BASP1;F2RL1;SFN;ABCG2
Diperodon Up,15/244,1.14E-07,1.32E-06,0,0,6.12617789,97.9573226,S100A2;FOXF1;KRT7;CLU;CNN1;GLIPR1;BMP2;GPRC5A;SLPI;BASP1;ID1;SOX9;IGFBP6;GAS6;MT1E
Pranoprofen Up,15/244,1.14E-07,1.32E-06,0,0,6.12617789,97.9573226,KRT81;ANXA1;AMIGO2;KRT8;KRT7;VEGFC;DKK1;FAM171A1;FERMT1;MT2A;GLIPR1;KRT18;PLAGL1;ID1;MT1E
Theobromine Up,15/244,1.14E-07,1.32E-06,0,0,6.12617789,97.9573226,SLC14A1;ANXA1;BDNF;CAV1;TPBG;AMIGO2;KRT7;DKK1;CLU;PLAC8;GPRC5A;SLPI;DSE;PKP2;MT1E
ABT-491 Up,15/244,1.14E-07,1.32E-06,0,0,6.12617789,97.9573226,ABCC3;S100A2;CITED2;KRT7;MICAL2;ARHGAP29;FAM171A1;GPRC5A;SLPI;MECOM;PLAU;BASP1;ID1;PXDN;GPRC5C
TUL-XX025TFA Down,15/244,1.14E-07,1.32E-06,0,0,6.12617789,97.9573226,ABCC3;NRP1;KRT81;JUN;FZD2;JUP;IRS1;AKR1C3;LOXL2;GPRC5A;BASP1;DSE;SOX9;IGFBP6;ABCG2
6-Aminochrysene Down,15/244,1.14E-07,1.32E-06,0,0,6.12617789,97.9573226,GALNT6;TNFRSF12A;CITED2;ARHGAP29;CLU;LOXL2;BMP2;BASP1;STC2;UCP2;NMT2;F2RL1;PTX3;SOX9;MT1E
CD-00491SC Down,15/244,1.14E-07,1.32E-06,0,0,6.12617789,97.9573226,GALNT6;SYT1;CITED2;MICAL2;ARHGAP29;DKK1;PLAC8;FAM171A1;KRT18;PODXL;PXDN;SCNN1A;TBL1X;TOX;STX1A
Celiprolol Down,15/244,1.14E-07,1.32E-06,0,0,6.12617789,97.9573226,ANXA1;AMIGO2;AKR1C3;KRT7;LDOC1;DKK1;CLU;LOXL2;GPRC5A;KRT18;PSG5;PODXL;STC2;PXDN;TBL1X
Sulfamerazine Down,15/244,1.14E-07,1.32E-06,0,0,6.12617789,97.9573226,S100A2;LAMB3;CRIM1;TNFAIP2;ACSL5;DKK1;ARL4C;FAM171A1;SLPI;SOX9;SLIT2;SYNPO;IL7R;TLR4;STX1A
Acetaldehyde Down,15/244,1.14E-07,1.32E-06,0,0,6.12617789,97.9573226,PDGFRB;NRP1;CARD10;GALNT6;LAMB3;TPBG;VEGFC;GATA2;DKK1;F3;FOSL1;PLAU;IL1B;SOX9;STX1A
Iq Down,15/244,1.14E-07,1.32E-06,0,0,6.12617789,97.9573226,LAMA5;JUP;IRS1;AMIGO2;KRT8;AKR1C3;KRT7;ACSL5;INHBA;CLU;KRT18;DMBT1;AXL;BASP1;KCNN4
Acrylamide Down,15/244,1.14E-07,1.32E-06,0,0,6.12617789,97.9573226,TNFRSF12A;FOXF1;AMIGO2;AKR1C3;VEGFC;LDOC1;DKK1;CLU;FOSL1;STC2;IL1B;PLAGL1;SOX9;TOX;MT1E
2-NAPHTHYLAMINE Down,15/244,1.14E-07,1.32E-06,0,0,6.12617789,97.9573226,FOXA1;SYT1;CAV1;PLAUR;VEGFC;DKK1;FOSL1;GPRC5A;KRT18;PLAU;IL1B;ID1;F2RL1;IGFBP6;TLR4
SA-1463810 Down,15/244,1.14E-07,1.32E-06,0,0,6.12617789,97.9573226,KRT7;ARHGAP29;DKK1;LOXL2;FAM171A1;MT2A;BMP2;PODXL;PKIA;UCP2;PTX3;TOX;TLR4;STX1A;MT1E
SA-1459830 Down,15/244,1.14E-07,1.32E-06,0,0,6.12617789,97.9573226,NRP1;FZD2;CITED2;TNFAIP2;DKK1;PBX1;PLAC8;NUAK1;BMP2;COL5A1;PODXL;STC2;PDGFC;ID1;ABCG2
Geniposide Down,15/244,1.14E-07,1.32E-06,0,0,6.12617789,97.9573226,ABCC3;JUP;TPBG;KRT8;KRT7;MICAL2;INHBA;DKK1;MT2A;KRT18;PDGFC;PXDN;SPOCK1;PTX3;MT1E
Droxidopa Down,15/244,1.14E-07,1.32E-06,0,0,6.12617789,97.9573226,ABCC3;AMIGO2;AKR1C3;SLC2A1;KRT7;ARHGAP29;PBX1;GPRC5A;STC2;PKIA;PDGFC;ID1;SCNN1A;PTX3;MT1E
Reparixin Down,15/244,1.14E-07,1.32E-06,0,0,6.12617789,97.9573226,CITED2;ATP8B1;KRT7;ARHGAP29;LDOC1;PLAC8;BMP2;GPRC5A;AXL;STC2;PDGFC;PXDN;SLIT2;SYNPO;TLR4
SA-101686 Down,15/244,1.14E-07,1.32E-06,0,0,6.12617789,97.9573226,SYT1;CITED2;BDNF;TPM1;KRT7;MICAL2;PAWR;INHBA;CNN1;NUAK1;KRT18;AXL;BASP1;F2RL1;SPOCK1
LY-2874455 Down,15/244,1.14E-07,1.32E-06,0,0,6.12617789,97.9573226,NRP1;IL11;FZD2;S100A2;PLAUR;MICAL2;INHBA;DKK1;F3;FOSL1;EFNB2;DSE;F2RL1;SLIT2;TLR4
Riboflavin Up,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,NRP1;SLC14A1;GALNT6;AKR1C3;TNFAIP2;ACSL5;PLAC8;MECOM;PODXL;CREB3L1;DPYD;SPOCK1;PTX3;TBL1X;FLNC
Quinethazone Up,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,CARD10;GALNT6;FZD2;CAV1;CRIM1;MICAL2;ARHGAP29;PLAC8;EFNB2;HRH1;PODXL;DPYD;UCP2;SLIT2;IL7R
JAS07-005 Up,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,ABCC3;CAV1;AMIGO2;AKR1C3;ACSL5;GATA3;F3;LOXL2;FERMT1;MECOM;PODXL;STC2;ID1;SOX9;KCNN4
Loxoprofen Up,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,GALNT6;S100A2;TPBG;AMIGO2;ACSL5;PBX1;LOXL2;PLAC8;FERMT1;MT2A;PODXL;PTX3;TOX;TLR4;MT1E
Mosapride Up,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,CARD10;S100A2;SYT1;SMAGP;ITGA3;DIO2;TNFAIP2;SLC2A1;GATA3;F3;EFNB2;GLIPR1;MECOM;SFN;SOX9
Somatostatin Up,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,FOXA1;JUN;BDNF;AMIGO2;MICAL2;DKK1;F3;CNN1;PLAU;BASP1;ID1;PKP2;SPOCK1;SOX9;KCNN4
SA-1472548 Up,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,SLC14A1;KRT81;S100A2;ITGA3;KRT7;MICAL2;PAWR;GLIPR1;PODXL;ID1;SCNN1A;ANKRD1;SFN;SOX9;TLR4
GALR1 M617 Up,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,S100A2;AMIGO2;KRT8;SLC2A1;KRT7;ACSL5;DKK1;LOXL2;FOSL1;KRT18;F2RL1;SFN;SOX9;SLC16A2;TLR4
LIVF001-011 Up,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,ANXA1;ZNF185;S100A2;CAV1;KRT7;PRSS23;F3;GLIPR1;GPRC5A;KRT18;SLPI;ID1;SFN;IGFBP6;KCNN4
Tapentadol Up,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,SLC14A1;SYT1;CITED2;CAV1;AKR1C3;TNFAIP2;CLU;EFNB2;FAM171A1;BASP1;STC2;NMT2;F2RL1;TLR4;ABCG2
SM-406 Up,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,CITED2;ITGA3;TPBG;ARHGAP29;DKK1;F3;PLAC8;AXL;PXDN;UCP2;ANKRD1;PTX3;FLNC;SLIT2;MT1E
Fluoro-SAHA Up,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,IL11;KRT81;ITGA3;CAV1;KRT7;ARHGAP29;CLU;MT2A;GPRC5A;KRT18;PLAU;F2RL1;STX1A;MT1E;ABCG2
Morantel Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,GALNT6;ANXA1;S100A2;AMIGO2;KRT8;KRT7;ARHGAP29;DKK1;KRT18;SLPI;MECOM;STC2;SCNN1A;SOX9;FLNC
TYRPHOSTIN-46 Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,TLE4;KRT81;ANXA1;FOXF1;PLAUR;LOXL2;PLAC8;SLPI;MECOM;COL5A1;PODXL;ID1;F2RL1;IGFBP6;KCNN4
Sertaconazole Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,FZD2;SYT1;CITED2;CAV1;AKR1C3;ACSL5;MICAL2;SLPI;MECOM;BASP1;PDGFC;ID1;DPYD;SFN;IGFBP6
PNU-22394 Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,NRP1;LAMA5;FZD2;JUP;ARHGAP29;LDOC1;LOXL2;PLAC8;EFNB2;FAM171A1;GPRC5A;MECOM;DMBT1;DPYD;SLIT2
BCL2-inhibitor Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,NRP1;GALNT6;AMIGO2;KRT7;INHBA;DKK1;PBX1;COL5A1;PODXL;CREB3L1;SCNN1A;SOX9;KCNN4;TOX;TLR4
Amiloride Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,TLE4;CARD10;FZD2;AMIGO2;ACSL5;INHBA;GATA2;BMP2;SLPI;PXDN;F2RL1;IGFBP6;SLIT2;IL7R;STX1A
Bongkrek-Acid Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,ABCC3;CARD10;IRS1;ATP8B1;MICAL2;VEGFC;DKK1;GLIPR1;KRT18;SLPI;BASP1;PODXL;STC2;SPOCK1;SOX9
Quipazine Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,TLE4;SLC14A1;AMIGO2;SLC2A1;PLAUR;LOXL2;FOSL1;EFNB2;PODXL;STC2;PKIA;KCNMA1;PTX3;IGFBP6;KCNN4
Chlorambucil Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,FOXF1;CAV1;AMIGO2;ARHGAP29;CLU;PBX1;LOXL2;FAM171A1;GPRC5A;KRT18;AXL;SOX9;IL7R;TLR4;ABCG2
N-methylquipazine Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,KRT81;FZD2;TPBG;KRT7;PAWR;INHBA;LOXL2;BASP1;STC2;DPYD;DSE;SPOCK1;SFN;PTX3;PITX1
U-54494A Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,CARD10;JUN;CAV1;SLC2A1;MICAL2;DKK1;PLAC8;FOSL1;AXL;PDGFC;DSE;FLNC;GAS6;IL7R;ABCG2
KU-C104236N Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,TLE4;KRT81;TPBG;AMIGO2;SLC2A1;KRT7;VEGFC;LDOC1;DKK1;MT2A;PSG5;STC2;ID1;DSE;PITX1
VU-0413807-2 Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,TNFRSF12A;S100A2;IRS1;MICAL2;ARHGAP29;CLU;LOXL2;NUAK1;GPRC5A;SLPI;PODXL;PKIA;PDGFC;UCP2;SFN
Stiripentol Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,ANXA1;TNFRSF12A;S100A2;SMAGP;IRS1;AMIGO2;PLAUR;VEGFC;INHBA;DKK1;EFNB2;COL5A1;ID1;F2RL1;PTX3
Nikkomycin Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,SLC14A1;ANXA1;S100A2;TPBG;AKR1C3;MICAL2;INHBA;FERMT1;MECOM;DMBT1;PLAU;PKIA;IL1B;ID1;IL7R
KM-03439 Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,TLE4;ANXA1;S100A2;BDNF;TPBG;DIO2;SLC2A1;KRT7;DKK1;F3;EFNB2;MT2A;DPYD;SOX9;TOX
5-Iodotubercidin Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,FOXA1;ABCC3;GALNT6;CITED2;IRS1;AKR1C3;KRT7;DKK1;DMBT1;BASP1;DPYD;UCP2;PTX3;TBL1X;TOX
SD-6-035-A8 Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,ABCC3;S100A2;ITGA3;CAV1;TPBG;TNFAIP2;DKK1;SLPI;MECOM;BASP1;STC2;SCNN1A;PKP2;PTX3;GAS6
YL-58 Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,KRT81;JUN;CAV1;AKR1C3;DIO2;KRT7;VEGFC;CLU;SLPI;STC2;SFN;PTX3;KCNN4;IL7R;STX1A
Erbstatin-Analog Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,ATP8B1;AMIGO2;KRT8;KRT7;ARHGAP29;GATA3;INHBA;F3;EFNB2;NUAK1;KRT18;MECOM;STC2;F2RL1;MT1E
Bufexamac Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,KRT81;S100A2;CAV1;MICAL2;SECTM1;INHBA;SERPINB7;DKK1;F3;SLPI;PLAU;STC2;GAS6;PITX1;MT1E
Butamben Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,KRT81;S100A2;SMAGP;PLAC8;MT2A;BMP2;GPRC5A;SLPI;MECOM;BASP1;PAPPA;STC2;PLAGL1;ID1;PKP2
Tetroquinone Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,TLE4;ABCC3;LAMB3;AMIGO2;SLC2A1;KRT7;MICAL2;INHBA;EFNB2;BMP2;GPRC5A;PSG5;PKIA;SPOCK1;KCNN4
Sodium-Propionate Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,TOR4A;IRS1;KRT8;DIO2;ACSL5;ARHGAP29;DKK1;PBX1;LOXL2;PLAC8;COL5A1;PODXL;F2RL1;PTX3;TLR4
YM-201636 Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,CARD10;ANXA1;CAV1;CCDC69;AMIGO2;KRT7;SERPINB7;LOXL2;PLAC8;SLPI;MECOM;AXL;PDGFC;ID1;IL7R
KIN001-260 Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,S100A2;LAMB3;IRS1;AKR1C3;SLC2A1;KRT7;GATA2;PSG5;DMBT1;COL5A1;BASP1;PDGFC;PXDN;SFN;MT1E
AP-26113 Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,S100A2;SMAGP;MICAL2;DKK1;F3;FOSL1;EFNB2;FAM171A1;GLIPR1;TBC1D2;GPRC5A;PLAU;SFN;SOX9;PITX1
Levomequitazine Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,NRP1;ANXA1;S100A2;AMIGO2;AKR1C3;ARHGAP29;DKK1;F3;CLU;CNN1;PDGFC;DPYD;IL7R;TLR4;FJX1
CGH-2466 Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,S100A2;BDNF;AMIGO2;KRT8;KRT7;ARHGAP29;SERPINB7;CLU;KRT18;SLPI;BASP1;STC2;PXDN;PTX3;IL7R
OCO-1112 Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,TLE4;ABCC3;AMIGO2;AKR1C3;CRIM1;TNFAIP2;DKK1;CLU;EFNB2;PDGFC;PTX3;IGFBP6;TOX;IL7R;TLR4
Donitriptan Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,CARD10;LAMA5;FOXF1;CITED2;CAV1;AMIGO2;KRT8;CLU;PLAC8;SLPI;AXL;ID1;SCNN1A;CDH13;SFN
PF-03084014 Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,KRT81;ANXA1;S100A2;TNFAIP2;PLAUR;DKK1;F3;CLU;FAM171A1;GPRC5A;SLPI;SFN;TOX;IL7R;PITX1
Indacaterol Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,NRP1;JUP;AMIGO2;AKR1C3;F3;COL5A1;STC2;UCP2;SCNN1A;DSE;PKP2;SLIT2;TLR4;PITX1;SLC12A8
Timonacic Down,15/245,1.20E-07,1.32E-06,0,0,6.09923029,97.201209,KRT81;S100A2;SYT1;CITED2;CAV1;AKR1C3;DKK1;F3;CLU;FAM171A1;GLIPR1;MECOM;ID1;SOX9;TLR4
Strophanthidin Up,15/246,1.26E-07,1.32E-06,0,0,6.072516,96.4532844,JUN;ANXA1;TNFRSF12A;PLAUR;ARHGAP29;F3;CLU;FOSL1;GLIPR1;BMP2;GPRC5A;MECOM;ID1;F2RL1;MT1E
Sarmentogenin Up,15/246,1.26E-07,1.32E-06,0,0,6.072516,96.4532844,IL11;JUN;TNFRSF12A;PLAUR;KRT7;INHBA;F3;CLU;BMP2;GPRC5A;IL1B;F2RL1;PTX3;IL7R;MT1E
Cilastatin Up,15/246,1.26E-07,1.32E-06,0,0,6.072516,96.4532844,ANXA1;JUP;ARHGAP29;FERMT1;MT2A;BMP2;GPRC5A;KRT18;MECOM;COL5A1;NMT2;SLIT2;IL7R;MT1E;CPA4
Dibenzepin Up,15/246,1.26E-07,1.32E-06,0,0,6.072516,96.4532844,ANXA1;S100A2;FOXF1;AMIGO2;KRT8;DIO2;KRT7;ACSL5;MICAL2;CNN1;KRT18;PLAU;SCNN1A;MT1E;ABCG2
L-693403 Up,15/246,1.26E-07,1.32E-06,0,0,6.072516,96.4532844,ABCC3;CARD10;GALNT6;IRS1;KRT8;VEGFC;DKK1;PBX1;LOXL2;EFNB2;CREB3L1;IL1B;SOX9;GAS6;PITX1
Embelin Up,15/246,1.26E-07,1.32E-06,0,0,6.072516,96.4532844,KRT81;FZD2;ANXA1;ZNF185;BDNF;ITGA3;AMIGO2;KRT7;ACSL5;DKK1;PBX1;KRT18;STC2;PDGFC;ID1
Tiabendazole Up,15/246,1.26E-07,1.32E-06,0,0,6.072516,96.4532844,ABCC3;S100A2;AMIGO2;ACSL5;VEGFC;INHBA;GATA2;LOXL2;PLAC8;NUAK1;COL5A1;BASP1;PDGFC;ID1;SOX9
MR-16728 Up,15/246,1.26E-07,1.32E-06,0,0,6.072516,96.4532844,ZNF185;CCDC69;AMIGO2;ACSL5;MICAL2;LDOC1;DKK1;CLU;GLIPR1;GPRC5A;BASP1;PXDN;SPOCK1;TBL1X;ABCG2
Ceforanide Up,15/246,1.26E-07,1.32E-06,0,0,6.072516,96.4532844,ANXA1;AMIGO2;KRT8;KRT7;ACSL5;MICAL2;VEGFC;LDOC1;EFNB2;GLIPR1;KRT18;BASP1;SPOCK1;SLIT2;IL7R
Purvalanol-A Up,15/246,1.26E-07,1.32E-06,0,0,6.072516,96.4532844,ABCC3;NRP1;KRT81;AKR1C3;ACSL5;MICAL2;LDOC1;MT2A;MECOM;STC2;PDGFC;ID1;F2RL1;PTX3;MT1E
Diphemanil Up,15/246,1.26E-07,1.32E-06,0,0,6.072516,96.4532844,FOXF1;BDNF;CAV1;CRIM1;ARHGAP29;DKK1;CLU;PBX1;GLIPR1;AXL;STC2;PDGFC;PXDN;SOX9;TOX
Hydroquinine Up,15/246,1.26E-07,1.32E-06,0,0,6.072516,96.4532844,SYT1;ITGA2;AKR1C3;DKK1;PLAC8;FOSL1;FAM171A1;GLIPR1;BMP2;MECOM;DMBT1;ID1;F2RL1;IL7R;MT1E
Evodiamine Up,15/246,1.26E-07,1.32E-06,0,0,6.072516,96.4532844,FOXA1;S100A2;FOXF1;SMAGP;ACSL5;PLAC8;FERMT1;NUAK1;GLIPR1;KRT18;AXL;PLAU;PODXL;IL7R;TLR4
Levofloxacin Up,15/246,1.26E-07,1.32E-06,0,0,6.072516,96.4532844,TLE4;VIPR1;ZNF185;AMIGO2;PLAUR;INHBA;PBX1;KRT18;ID1;SCNN1A;SLIT2;KCNN4;IL7R;PITX1;SLC12A8
Urapidil Up,15/246,1.26E-07,1.32E-06,0,0,6.072516,96.4532844,GALNT6;FZD2;S100A2;DIO2;SLC2A1;GPRC5A;KRT18;MECOM;PKIA;DPYD;UCP2;SFN;SLIT2;TLR4;PITX1
SNS-314 Up,15/246,1.26E-07,1.32E-06,0,0,6.072516,96.4532844,LAMA5;AMIGO2;KRT8;SLC2A1;INHBA;MT2A;NUAK1;KRT18;COL5A1;STC2;PDGFC;SCNN1A;F2RL1;STX1A;MT1E
EMF-sumo1-5 Up,15/246,1.26E-07,1.32E-06,0,0,6.072516,96.4532844,FOXA1;FOXF1;CAV1;TPBG;AMIGO2;AKR1C3;CLU;PLAC8;FERMT1;UCP2;SCNN1A;KCNN4;IL7R;TLR4;MT1E
Lincomycin Up,15/246,1.26E-07,1.32E-06,0,0,6.072516,96.4532844,ANXA1;JUP;CITED2;ITGA3;CAV1;KRT7;MICAL2;DKK1;CLU;GPRC5A;KRT18;SLPI;PDGFC;MT1E;ABCG2
Haloprogin Up,15/246,1.26E-07,1.32E-06,0,0,6.072516,96.4532844,KRT81;ANXA1;CAV1;AKR1C3;TNFAIP2;KRT7;ARHGAP29;DKK1;FOSL1;FAM171A1;BMP2;GPRC5A;PDGFC;ID1;TLR4
Ambrisentan Up,15/246,1.26E-07,1.32E-06,0,0,6.072516,96.4532844,ABCC3;ITGA3;TPBG;AMIGO2;AKR1C3;TNFAIP2;KRT7;EFNB2;FAM171A1;CNN1;DMBT1;AXL;PLAU;SCNN1A;TBL1X
CMAP-CRCGN-CB7993113 Up,15/246,1.26E-07,1.32E-06,0,0,6.072516,96.4532844,LAMA5;KRT81;ZNF185;SYT1;AMIGO2;AKR1C3;ARHGAP29;LDOC1;CLU;PLAGL1;ID1;DPYD;SCNN1A;SPOCK1;TLR4
Gangaleoidin Up,15/246,1.26E-07,1.32E-06,0,0,6.072516,96.4532844,ABCC3;KRT81;ANXA1;AMIGO2;AKR1C3;DIO2;KRT7;CLU;SLPI;PLAGL1;SOX9;IGFBP6;KCNN4;IL7R;STX1A
L-8 Up,15/246,1.26E-07,1.32E-06,0,0,6.072516,96.4532844,IL11;KRT81;S100A2;LAMB3;FOXF1;TNFAIP2;KRT7;LDOC1;DKK1;PLAC8;FAM171A1;CNN1;AXL;TLR4;MT1E
GALR1 GALANIN Up,15/246,1.26E-07,1.32E-06,0,0,6.072516,96.4532844,JUN;SLC2A1;PBX1;LOXL2;PLAC8;MT2A;GPRC5A;SLPI;AXL;PODXL;PXDN;SCNN1A;SPOCK1;TBL1X;SLIT2
